model_period,block_id,block_kind,block_order,block_period,source_hour_index,source_timestamp,source_week_index,source_role,scored,annual_weight,heat_demand_mw,wind_cf,pv_cf,ambient_temperature_c,wind_available_mw,pv_available_mw,minimum_heat_constrained_net_chp_mw,positive_surplus_pressure_mw
807,representative_week_39,representative_week,5,135,6518,2024-09-28T14:00:00,39,representative_scored,true,21,102.137962962963,0.056,0.5454624464975873,24.54,58.800000000000004,109.09248929951747,103.1041984200749,0.0
808,representative_week_39,representative_week,5,136,6519,2024-09-28T15:00:00,39,representative_scored,true,21,106.730092592593,0.08,0.452032159744,24.96,84.0,90.4064319488,105.42294648618969,0.0
809,representative_week_39,representative_week,5,137,6520,2024-09-28T16:00:00,39,representative_scored,true,21,100.998611111111,0.128,0.3037848149581875,24.69,134.4,60.7569629916375,102.52889455973525,0.0
810,representative_week_39,representative_week,5,138,6521,2024-09-28T17:00:00,39,representative_scored,true,21,90.030092592593,0.222,0.12421859504208752,24.0,233.1,24.8437190084175,96.99045528335812,0.0
811,representative_week_39,representative_week,5,139,6522,2024-09-28T18:00:00,39,representative_scored,true,21,87.902314814815,0.474,0.0078993808416,22.83,497.7,1.5798761683200002,95.91605603828664,0.0
812,representative_week_39,representative_week,5,140,6523,2024-09-28T19:00:00,39,representative_scored,true,21,90.071759259259,0.732,0.0,21.51,768.6,0.0,97.01149443306544,165.61149443306545
813,representative_week_39,representative_week,5,141,6524,2024-09-28T20:00:00,39,representative_scored,true,21,86.441666666667,0.792,0.0,21.43,831.6,0.0,95.17851695686808,226.7785169568681
814,representative_week_39,representative_week,5,142,6525,2024-09-28T21:00:00,39,representative_scored,true,21,83.939351851852,0.796,0.0,21.18,835.8000000000001,0.0,93.91499913275774,229.71499913275784
815,representative_week_39,representative_week,5,143,6526,2024-09-28T22:00:00,39,representative_scored,true,21,82.147685185185,0.803,0.0,20.81,843.1500000000001,0.0,93.4406831910149,236.59068319101493
816,representative_week_39,representative_week,5,144,6527,2024-09-28T23:00:00,39,representative_scored,true,21,73.9875,0.824,0.0,18.49,865.1999999999999,0.0,93.4406831910149,258.6406831910149
817,representative_week_39,representative_week,5,145,6528,2024-09-29T00:00:00,39,representative_scored,true,21,58.916203703704,0.84,0.0,16.17,882.0,0.0,93.4406831910149,275.44068319101484
818,representative_week_39,representative_week,5,146,6529,2024-09-29T01:00:00,39,representative_scored,true,21,56.369444444444,0.81,0.0,14.53,850.5,0.0,93.4406831910149,243.94068319101484
819,representative_week_39,representative_week,5,147,6530,2024-09-29T02:00:00,39,representative_scored,true,21,56.800462962963,0.752,0.0,13.73,789.6,0.0,93.4406831910149,183.04068319101498
820,representative_week_39,representative_week,5,148,6531,2024-09-29T03:00:00,39,representative_scored,true,21,54.446296296296,0.7,0.0,13.52,735.0,0.0,93.4406831910149,128.44068319101484
821,representative_week_39,representative_week,5,149,6532,2024-09-29T04:00:00,39,representative_scored,true,21,57.853703703704,0.64,0.0,13.23,672.0,0.0,93.4406831910149,65.44068319101484
822,representative_week_39,representative_week,5,150,6533,2024-09-29T05:00:00,39,representative_scored,true,21,59.434259259259,0.556,0.0,12.86,583.8000000000001,0.0,93.4406831910149,0.0
823,representative_week_39,representative_week,5,151,6534,2024-09-29T06:00:00,39,representative_scored,true,21,49.974537037037,0.477,0.0,12.49,500.84999999999997,0.0,93.4406831910149,0.0
824,representative_week_39,representative_week,5,152,6535,2024-09-29T07:00:00,39,representative_scored,true,21,54.925,0.38,0.1238084593865875,12.24,399.0,24.7616918773175,93.4406831910149,0.0
825,representative_week_39,representative_week,5,153,6536,2024-09-29T08:00:00,39,representative_scored,true,21,65.760185185185,0.319,0.33109199857558747,15.69,334.95,66.2183997151175,93.4406831910149,0.0
826,representative_week_39,representative_week,5,154,6537,2024-09-29T09:00:00,39,representative_scored,true,21,77.538888888889,0.463,0.512424998963,20.81,486.15000000000003,102.4849997926,93.4406831910149,0.0
827,representative_week_39,representative_week,5,155,6538,2024-09-29T10:00:00,39,representative_scored,true,21,83.440740740741,0.5,0.6366993108223999,22.55,525.0,127.33986216448,93.66323064125609,46.00309280573606
828,representative_week_39,representative_week,5,156,6539,2024-09-29T11:00:00,39,representative_scored,true,21,82.211574074074,0.487,0.6884317888198875,23.62,511.34999999999997,137.6863577639775,93.4406831910149,42.47704095499239
829,representative_week_39,representative_week,5,157,6540,2024-09-29T12:00:00,39,representative_scored,true,21,86.758796296296,0.473,0.6947449474602876,24.4,496.65,138.9489894920575,95.3386482629761,30.93763775503362
830,representative_week_39,representative_week,5,158,6541,2024-09-29T13:00:00,39,representative_scored,true,21,97.05787037037,0.448,0.5778937642793875,25.08,470.40000000000003,115.57875285587751,100.5390585340503,0.0
831,representative_week_39,representative_week,5,159,6542,2024-09-29T14:00:00,39,representative_scored,true,21,99.022222222222,0.413,0.5550733803632876,25.2,433.65,111.01467607265751,101.53093755860169,0.0
832,representative_week_39,representative_week,5,160,6543,2024-09-29T15:00:00,39,representative_scored,true,21,94.989814814815,0.365,0.39799311776235,25.62,383.25,79.59862355247,99.49481540356022,0.0
833,representative_week_39,representative_week,5,161,6544,2024-09-29T16:00:00,39,representative_scored,true,21,94.985185185185,0.324,0.2935042694576875,24.99,340.2,58.7008538915375,99.49247772025919,0.0
834,representative_week_39,representative_week,5,162,6545,2024-09-29T17:00:00,39,representative_scored,true,21,93.765740740741,0.342,0.1332289332894,24.49,359.1,26.64578665788,98.8767319388151,0.0
835,representative_week_39,representative_week,5,163,6546,2024-09-29T18:00:00,39,representative_scored,true,21,80.490740740741,0.546,0.007007638244287498,23.5,573.3000000000001,1.4015276488574997,93.4406831910149,0.0
836,representative_week_39,representative_week,5,164,6547,2024-09-29T19:00:00,39,representative_scored,true,21,74.479166666667,0.743,0.0,22.4,780.15,0.0,93.4406831910149,173.59068319101493
837,representative_week_39,representative_week,5,165,6548,2024-09-29T20:00:00,39,representative_scored,true,21,77.95462962963,0.78,0.0,22.1,819.0,0.0,93.4406831910149,212.44068319101484
838,representative_week_39,representative_week,5,166,6549,2024-09-29T21:00:00,39,representative_scored,true,21,73.236111111111,0.789,0.0,21.75,828.45,0.0,93.4406831910149,221.8906831910149
839,representative_week_39,representative_week,5,167,6550,2024-09-29T22:00:00,39,representative_scored,true,21,72.468518518519,0.794,0.0,21.07,833.7,0.0,93.4406831910149,227.1406831910149
840,representative_week_39,representative_week,5,168,6551,2024-09-29T23:00:00,39,representative_scored,true,21,70.464351851852,0.82,0.0,18.78,861.0,0.0,93.4406831910149,254.44068319101484
841,representative_week_48,representative_week,6,1,7896,2024-11-25T00:00:00,48,representative_scored,true,4,324.56712962963,0.247,0.0,1.79,259.35,0.0,215.41749130449566,0.0
842,representative_week_48,representative_week,6,2,7897,2024-11-25T01:00:00,48,representative_scored,true,4,337.487037037037,0.274,0.0,1.35,287.70000000000005,0.0,221.94126409218174,0.0
843,representative_week_48,representative_week,6,3,7898,2024-11-25T02:00:00,48,representative_scored,true,4,335.67962962963,0.308,0.0,1.27,323.4,0.0,221.02863253152958,0.0
844,representative_week_48,representative_week,6,4,7899,2024-11-25T03:00:00,48,representative_scored,true,4,328.841666666667,0.36,0.0,0.81,378.0,0.0,217.57587429617183,0.0
845,representative_week_48,representative_week,6,5,7900,2024-11-25T04:00:00,48,representative_scored,true,4,327.306018518519,0.421,0.0,0.13,442.05,0.0,216.80046474527947,0.0
846,representative_week_48,representative_week,6,6,7901,2024-11-25T05:00:00,48,representative_scored,true,4,330.913888888889,0.476,0.0,0.0,499.79999999999995,0.0,218.6222213416329,18.42222134163285
847,representative_week_48,representative_week,6,7,7902,2024-11-25T06:00:00,48,representative_scored,true,4,345.125925925926,0.578,0.0,-0.01,606.9,0.0,225.79844153858684,132.69844153858685
848,representative_week_48,representative_week,6,8,7903,2024-11-25T07:00:00,48,representative_scored,true,4,334.175,0.601,0.0,-0.19,631.05,0.0,220.2688854587526,151.31888545875256
849,representative_week_48,representative_week,6,9,7904,2024-11-25T08:00:00,48,representative_scored,true,4,367.347685185185,0.597,0.15786056261478754,-0.5,626.85,31.572112522957507,237.01908761434385,195.4412001373014
850,representative_week_48,representative_week,6,10,7905,2024-11-25T09:00:00,48,representative_scored,true,4,368.903703703704,0.748,0.3246536448202875,0.8,785.4,64.93072896405751,237.80478297176032,388.13551193581793
851,representative_week_48,representative_week,6,11,7906,2024-11-25T10:00:00,48,representative_scored,true,4,368.308333333333,0.796,0.4562539342412875,2.58,835.8000000000001,91.2507868482575,237.50415689927047,464.5549437475281
852,representative_week_48,representative_week,6,12,7907,2024-11-25T11:00:00,48,representative_scored,true,4,367.569444444444,0.813,0.4296977191100874,3.9,853.65,85.93954382201748,237.1310626444545,476.72060646647196
853,representative_week_48,representative_week,6,13,7908,2024-11-25T12:00:00,48,representative_scored,true,4,350.224074074074,0.833,0.4113088311074875,4.89,874.65,82.2617662214975,228.37269838948444,485.284464610982
854,representative_week_48,representative_week,6,14,7909,2024-11-25T13:00:00,48,representative_scored,true,4,325.739351851852,0.827,0.2363987544429875,5.59,868.3499999999999,47.2797508885975,216.00939271627112,431.6391436048684
855,representative_week_48,representative_week,6,15,7910,2024-11-25T14:00:00,48,representative_scored,true,4,322.588425925926,0.794,0.20167404823338753,6.03,833.7,40.334809646677506,214.41836546171155,388.45317510838913
856,representative_week_48,representative_week,6,16,7911,2024-11-25T15:00:00,48,representative_scored,true,4,330.511574074074,0.759,0.1969656415966,6.3,796.95,39.39312831932,218.41907666278877,354.76220498210887
857,representative_week_48,representative_week,6,17,7912,2024-11-25T16:00:00,48,representative_scored,true,4,341.97037037037,0.714,0.09645504670515,6.35,749.6999999999999,19.291009341029998,224.2050766007262,293.1960859417561
858,representative_week_48,representative_week,6,18,7913,2024-11-25T17:00:00,48,representative_scored,true,4,371.530555555556,0.656,0.0062975884290875,5.8,688.8000000000001,1.2595176858175,239.13118447666352,229.1907021624811
859,representative_week_48,representative_week,6,19,7914,2024-11-25T18:00:00,48,representative_scored,true,4,394.829166666667,0.669,0.0,4.87,702.45,0.0,250.89557568819868,253.34557568819878
860,representative_week_48,representative_week,6,20,7915,2024-11-25T19:00:00,48,representative_scored,true,4,389.157407407407,0.663,0.0,4.18,696.1500000000001,0.0,248.03167987632511,244.18167987632523
861,representative_week_48,representative_week,6,21,7916,2024-11-25T20:00:00,48,representative_scored,true,4,381.175,0.652,0.0,3.41,684.6,0.0,244.00104632899715,228.6010463289972
862,representative_week_48,representative_week,6,22,7917,2024-11-25T21:00:00,48,representative_scored,true,4,362.884722222222,0.663,0.0,3.42,696.1500000000001,0.0,234.765560912323,230.91556091232314
863,representative_week_48,representative_week,6,23,7918,2024-11-25T22:00:00,48,representative_scored,true,4,354.358796296296,0.672,0.0,3.72,705.6,0.0,230.4604833454748,236.06048334547484
864,representative_week_48,representative_week,6,24,7919,2024-11-25T23:00:00,48,representative_scored,true,4,346.002777777778,0.682,0.0,3.32,716.1,0.0,226.24119875576815,242.34119875576812
865,representative_week_48,representative_week,6,25,7920,2024-11-26T00:00:00,48,representative_scored,true,4,339.881018518518,0.686,0.0,2.84,720.3000000000001,0.0,223.1500801270518,243.45008012705193
866,representative_week_48,representative_week,6,26,7921,2024-11-26T01:00:00,48,representative_scored,true,4,348.991203703704,0.683,0.0,2.51,717.1500000000001,0.0,227.75017332646786,244.9001733264679
867,representative_week_48,representative_week,6,27,7922,2024-11-26T02:00:00,48,representative_scored,true,4,348.660185185185,0.667,0.0,2.24,700.35,0.0,227.58302897045672,227.9330289704567
868,representative_week_48,representative_week,6,28,7923,2024-11-26T03:00:00,48,representative_scored,true,4,345.113888888889,0.63,0.0,1.72,661.5,0.0,225.7923635620046,187.29236356200454
869,representative_week_48,representative_week,6,29,7924,2024-11-26T04:00:00,48,representative_scored,true,4,331.061574074074,0.591,0.0,1.41,620.55,0.0,218.69679343892992,139.2467934389299
870,representative_week_48,representative_week,6,30,7925,2024-11-26T05:00:00,48,representative_scored,true,4,315.943055555556,0.549,0.0,1.69,576.45,0.0,211.06285485166947,87.51285485166954
871,representative_week_48,representative_week,6,31,7926,2024-11-26T06:00:00,48,representative_scored,true,4,327.825,0.51,0.0,1.31,535.5,0.0,217.06251904330463,52.56251904330463
872,representative_week_48,representative_week,6,32,7927,2024-11-26T07:00:00,48,representative_scored,true,4,324.556481481481,0.442,0.0,1.59,464.1,0.0,215.41211463290324,0.0
873,representative_week_48,representative_week,6,33,7928,2024-11-26T08:00:00,48,representative_scored,true,4,345.356018518519,0.299,0.15735448311468753,1.38,313.95,31.470896622937506,225.91462439863938,0.0
874,representative_week_48,representative_week,6,34,7929,2024-11-26T09:00:00,48,representative_scored,true,4,351.703703703704,0.131,0.2741601941610875,2.09,137.55,54.8320388322175,229.11982197243674,0.0
875,representative_week_48,representative_week,6,35,7930,2024-11-26T10:00:00,48,representative_scored,true,4,354.044907407407,0.073,0.3920165031976875,3.26,76.64999999999999,78.4033006395375,230.301988417677,0.0
876,representative_week_48,representative_week,6,36,7931,2024-11-26T11:00:00,48,representative_scored,true,4,364.253703703704,0.026,0.5865891682245874,4.36,27.299999999999997,117.31783364491749,235.456813864385,0.0
877,representative_week_48,representative_week,6,37,7932,2024-11-26T12:00:00,48,representative_scored,true,4,364.428703703704,0.014,0.5695055682307499,5.69,14.700000000000001,113.90111364614998,235.54517829315722,0.0
878,representative_week_48,representative_week,6,38,7933,2024-11-26T13:00:00,48,representative_scored,true,4,367.752314814815,0.016,0.5559844872220876,6.6,16.8,111.19689744441752,237.22340113483847,0.0
879,representative_week_48,representative_week,6,39,7934,2024-11-26T14:00:00,48,representative_scored,true,4,367.636111111111,0.035,0.37080322300034996,7.17,36.75,74.16064460006999,237.1647252839869,0.0
880,representative_week_48,representative_week,6,40,7935,2024-11-26T15:00:00,48,representative_scored,true,4,369.737037037037,0.076,0.2721433649675875,6.6,79.8,54.4286729935175,238.22556596591338,0.0
881,representative_week_48,representative_week,6,41,7936,2024-11-26T16:00:00,48,representative_scored,true,4,341.745833333333,0.142,0.10399673749968748,6.34,149.1,20.799347499937497,224.0916989606349,0.0
882,representative_week_48,representative_week,6,42,7937,2024-11-26T17:00:00,48,representative_scored,true,4,351.126851851852,0.239,0.00817561649875,5.52,250.95,1.63512329975,228.82854663315058,0.0
883,representative_week_48,representative_week,6,43,7938,2024-11-26T18:00:00,48,representative_scored,true,4,352.596759259259,0.274,0.0,4.81,287.70000000000005,0.0,229.57076108117067,0.0
884,representative_week_48,representative_week,6,44,7939,2024-11-26T19:00:00,48,representative_scored,true,4,369.172685185185,0.249,0.0,4.03,261.45,0.0,237.94060237153954,0.0
885,representative_week_48,representative_week,6,45,7940,2024-11-26T20:00:00,48,representative_scored,true,4,365.117592592593,0.194,0.0,4.45,203.70000000000002,0.0,235.89302556832396,0.0
886,representative_week_48,representative_week,6,46,7941,2024-11-26T21:00:00,48,representative_scored,true,4,348.90462962963,0.138,0.0,4.36,144.9,0.0,227.70645864874197,0.0
887,representative_week_48,representative_week,6,47,7942,2024-11-26T22:00:00,48,representative_scored,true,4,352.420833333333,0.105,0.0,3.79,110.25,0.0,229.48192911573832,0.0
888,representative_week_48,representative_week,6,48,7943,2024-11-26T23:00:00,48,representative_scored,true,4,334.577777777778,0.088,0.0,3.85,92.39999999999999,0.0,220.4722639059268,0.0
889,representative_week_48,representative_week,6,49,7944,2024-11-27T00:00:00,48,representative_scored,true,4,328.044444444444,0.069,0.0,4.29,72.45,0.0,217.17332523176484,0.0
890,representative_week_48,representative_week,6,50,7945,2024-11-27T01:00:00,48,representative_scored,true,4,329.781481481481,0.046,0.0,4.5,48.3,0.0,218.05042400624427,0.0
891,representative_week_48,representative_week,6,51,7946,2024-11-27T02:00:00,48,representative_scored,true,4,329.555555555555,0.047,0.0,4.56,49.35,0.0,217.9363450611627,0.0
892,representative_week_48,representative_week,6,52,7947,2024-11-27T03:00:00,48,representative_scored,true,4,331.174537037037,0.058,0.0,3.98,60.900000000000006,0.0,218.75383291147074,0.0
893,representative_week_48,representative_week,6,53,7948,2024-11-27T04:00:00,48,representative_scored,true,4,330.901388888889,0.027,0.0,4.08,28.35,0.0,218.61590959672057,0.0
894,representative_week_48,representative_week,6,54,7949,2024-11-27T05:00:00,48,representative_scored,true,4,335.326851851852,0.016,0.0,4.13,16.8,0.0,220.8505010640045,0.0
895,representative_week_48,representative_week,6,55,7950,2024-11-27T06:00:00,48,representative_scored,true,4,340.667592592593,0.025,0.0,4.24,26.25,0.0,223.547252519867,0.0
896,representative_week_48,representative_week,6,56,7951,2024-11-27T07:00:00,48,representative_scored,true,4,347.693055555556,0.051,0.0,4.3,53.55,0.0,227.09468692890914,0.0
897,representative_week_48,representative_week,6,57,7952,2024-11-27T08:00:00,48,representative_scored,true,4,351.383333333333,0.031,0.0560401812126,4.4,32.55,11.20803624252,228.9580542880175,0.0
898,representative_week_48,representative_week,6,58,7953,2024-11-27T09:00:00,48,representative_scored,true,4,353.875925925926,0.005,0.11402943142158749,3.76,5.25,22.8058862843175,230.2166629771962,0.0
899,representative_week_48,representative_week,6,59,7954,2024-11-27T10:00:00,48,representative_scored,true,4,355.111574074074,0.004,0.1094562502844875,4.86,4.2,21.891250056897498,230.84059065019335,0.0
900,representative_week_48,representative_week,6,60,7955,2024-11-27T11:00:00,48,representative_scored,true,4,346.376388888889,0.016,0.2747621278008,4.94,16.8,54.95242556016,226.42984979814682,0.0
901,representative_week_48,representative_week,6,61,7956,2024-11-27T12:00:00,48,representative_scored,true,4,348.846759259259,0.039,0.36296934058488756,5.62,40.95,72.59386811697752,227.677237607481,0.0
902,representative_week_48,representative_week,6,62,7957,2024-11-27T13:00:00,48,representative_scored,true,4,357.358333333333,0.052,0.35188074356875,6.15,54.599999999999994,70.37614871375,231.97506835609647,0.0
903,representative_week_48,representative_week,6,63,7958,2024-11-27T14:00:00,48,representative_scored,true,4,361.415740740741,0.056,0.34035789490880003,6.76,58.800000000000004,68.07157898176001,234.02381400096306,0.0
904,representative_week_48,representative_week,6,64,7959,2024-11-27T15:00:00,48,representative_scored,true,4,353.073611111111,0.066,0.19236444021899998,6.66,69.3,38.4728880438,229.8115424611585,0.0
905,representative_week_48,representative_week,6,65,7960,2024-11-27T16:00:00,48,representative_scored,true,4,328.968518518519,0.102,0.08641399415138751,6.47,107.1,17.2827988302775,217.63992681861524,0.0
906,representative_week_48,representative_week,6,66,7961,2024-11-27T17:00:00,48,representative_scored,true,4,340.0125,0.217,0.0049172488174874995,5.69,227.85,0.9834497634974999,223.21647033279626,0.0
907,representative_week_48,representative_week,6,67,7962,2024-11-27T18:00:00,48,representative_scored,true,4,346.123611111111,0.405,0.0,4.59,425.25,0.0,226.30221228992022,0.0
908,representative_week_48,representative_week,6,68,7963,2024-11-27T19:00:00,48,representative_scored,true,4,350.492592592593,0.564,0.0,4.14,592.1999999999999,0.0,228.508284020934,120.70828402093389
909,representative_week_48,representative_week,6,69,7964,2024-11-27T20:00:00,48,representative_scored,true,4,347.668981481481,0.664,0.0,3.55,697.2,0.0,227.08253097574425,224.2825309757443
910,representative_week_48,representative_week,6,70,7965,2024-11-27T21:00:00,48,representative_scored,true,4,325.874537037037,0.686,0.0,3.37,720.3000000000001,0.0,216.0776530686559,236.37765306865595
911,representative_week_48,representative_week,6,71,7966,2024-11-27T22:00:00,48,representative_scored,true,4,316.213888888889,0.696,0.0,3.05,730.8,0.0,211.19960932476914,241.99960932476915
912,representative_week_48,representative_week,6,72,7967,2024-11-27T23:00:00,48,representative_scored,true,4,314.658333333333,0.704,0.0,2.46,739.1999999999999,0.0,210.4141477356828,249.61414773568276
913,representative_week_48,representative_week,6,73,7968,2024-11-28T00:00:00,48,representative_scored,true,4,316.522685185185,0.702,0.0,2.21,737.0999999999999,0.0,211.3555328009358,248.45553280093577
914,representative_week_48,representative_week,6,74,7969,2024-11-28T01:00:00,48,representative_scored,true,4,302.812037037037,0.672,0.0,1.62,705.6,0.0,204.4324837054641,210.03248370546407
915,representative_week_48,representative_week,6,75,7970,2024-11-28T02:00:00,48,representative_scored,true,4,313.499074074074,0.637,0.0,1.34,668.85,0.0,209.8287918371497,178.67879183714967
916,representative_week_48,representative_week,6,76,7971,2024-11-28T03:00:00,48,representative_scored,true,4,308.374074074074,0.612,0.0,1.45,642.6,0.0,207.24097642310707,149.84097642310712
917,representative_week_48,representative_week,6,77,7972,2024-11-28T04:00:00,48,representative_scored,true,4,310.020833333333,0.609,0.0,0.93,639.4499999999999,0.0,208.0724903732198,147.52249037321974
918,representative_week_48,representative_week,6,78,7973,2024-11-28T05:00:00,48,representative_scored,true,4,329.215740740741,0.6,0.0,0.58,630.0,0.0,217.76475910688063,147.76475910688066
919,representative_week_48,representative_week,6,79,7974,2024-11-28T06:00:00,48,representative_scored,true,4,340.165740740741,0.597,0.0,0.26,626.85,0.0,223.2938476500546,150.14384765005457
920,representative_week_48,representative_week,6,80,7975,2024-11-28T07:00:00,48,representative_scored,true,4,339.031944444444,0.612,0.0,0.23,642.6,0.0,222.7213490096757,165.3213490096757
921,representative_week_48,representative_week,6,81,7976,2024-11-28T08:00:00,48,representative_scored,true,4,327.60787037037,0.588,0.09312942081468749,0.2,617.4,18.6258841629375,216.95288169649456,152.97876585943197
922,representative_week_48,representative_week,6,82,7977,2024-11-28T09:00:00,48,representative_scored,true,4,301.829166666667,0.6,0.2811646414904,1.9,630.0,56.23292829808,203.9361935406935,190.16912183877344
923,representative_week_48,representative_week,6,83,7978,2024-11-28T10:00:00,48,representative_scored,true,4,283.560185185185,0.751,0.34826857752640006,3.09,788.55,69.65371550528002,194.7114614672031,352.9151769724831
924,representative_week_48,representative_week,6,84,7979,2024-11-28T11:00:00,48,representative_scored,true,4,260.637037037037,0.79,0.5448761652292876,3.9,829.5,108.97523304585752,183.13665637136697,421.6118894172246
925,representative_week_48,representative_week,6,85,7980,2024-11-28T12:00:00,48,representative_scored,true,4,282.148148148148,0.789,0.61974863081875,5.4,828.45,123.94972616375,193.9984680604434,446.3981942241935
926,representative_week_48,representative_week,6,86,7981,2024-11-28T13:00:00,48,representative_scored,true,4,285.97037037037,0.77,0.4280569065426874,6.58,808.5,85.61138130853749,195.9284593936263,390.03984070216393
927,representative_week_48,representative_week,6,87,7982,2024-11-28T14:00:00,48,representative_scored,true,4,268.72962962963,0.765,0.3343690148,7.03,803.25,66.87380295999999,187.22292678125567,357.34672974125556
928,representative_week_48,representative_week,6,88,7983,2024-11-28T15:00:00,48,representative_scored,true,4,273.810185185185,0.769,0.13515352679919998,7.47,807.45,27.030705359839995,189.7883004356098,324.26900579544986
929,representative_week_48,representative_week,6,89,7984,2024-11-28T16:00:00,48,representative_scored,true,4,280.782407407407,0.738,0.09459076440678751,6.78,774.9,18.918152881357504,193.30885148669205,287.1270043680496
930,representative_week_48,representative_week,6,90,7985,2024-11-28T17:00:00,48,representative_scored,true,4,291.397222222222,0.679,0.0049890705559499995,6.32,712.95,0.9978141111899999,198.66869175888453,212.61650587007455
931,representative_week_48,representative_week,6,91,7986,2024-11-28T18:00:00,48,representative_scored,true,4,296.089351851852,0.705,0.0,5.42,740.25,0.0,201.0379337842977,241.2879337842977
932,representative_week_48,representative_week,6,92,7987,2024-11-28T19:00:00,48,representative_scored,true,4,292.518981481481,0.719,0.0,4.98,754.9499999999999,0.0,199.23511242268071,254.18511242268062
933,representative_week_48,representative_week,6,93,7988,2024-11-28T20:00:00,48,representative_scored,true,4,293.424537037037,0.692,0.0,3.73,726.5999999999999,0.0,199.69236327632748,226.29236327632736
934,representative_week_48,representative_week,6,94,7989,2024-11-28T21:00:00,48,representative_scored,true,4,292.263888888889,0.673,0.0,3.32,706.6500000000001,0.0,199.10630607280413,205.75630607280425
935,representative_week_48,representative_week,6,95,7990,2024-11-28T22:00:00,48,representative_scored,true,4,277.575925925926,0.637,0.0,2.98,668.85,0.0,191.6897720325226,160.5397720325226
936,representative_week_48,representative_week,6,96,7991,2024-11-28T23:00:00,48,representative_scored,true,4,269.743518518519,0.616,0.0,2.98,646.8,0.0,187.73487942414218,134.5348794241421
937,representative_week_48,representative_week,6,97,7992,2024-11-29T00:00:00,48,representative_scored,true,4,272.651388888889,0.6,0.0,2.95,630.0,0.0,189.20317830540685,119.20317830540682
938,representative_week_48,representative_week,6,98,7993,2024-11-29T01:00:00,48,representative_scored,true,4,269.287037037037,0.591,0.0,2.22,620.55,0.0,187.50438385067798,108.05438385067794
939,representative_week_48,representative_week,6,99,7994,2024-11-29T02:00:00,48,representative_scored,true,4,270.409722222222,0.611,0.0,1.21,641.55,0.0,188.0712720511344,129.62127205113438
940,representative_week_48,representative_week,6,100,7995,2024-11-29T03:00:00,48,representative_scored,true,4,274.093055555556,0.597,0.0,1.56,626.85,0.0,189.9311328852922,116.78113288529221
941,representative_week_48,representative_week,6,101,7996,2024-11-29T04:00:00,48,representative_scored,true,4,278.000462962963,0.591,0.0,1.3,620.55,0.0,191.90413759121066,112.45413759121061
942,representative_week_48,representative_week,6,102,7997,2024-11-29T05:00:00,48,representative_scored,true,4,289.09537037037,0.574,0.0,1.25,602.6999999999999,0.0,197.50639562170107,100.20639562170095
943,representative_week_48,representative_week,6,103,7998,2024-11-29T06:00:00,48,representative_scored,true,4,302.205092592593,0.587,0.0,1.05,616.3499999999999,0.0,204.12601342472271,120.47601342472262
944,representative_week_48,representative_week,6,104,7999,2024-11-29T07:00:00,48,representative_scored,true,4,292.718518518518,0.631,0.0,0.94,662.55,0.0,199.3358665729474,161.8858665729474
945,representative_week_48,representative_week,6,105,8000,2024-11-29T08:00:00,48,representative_scored,true,4,312.221296296296,0.585,0.15171067730875,0.81,614.25,30.342135461750004,209.18359124611456,153.77572670786458
946,representative_week_48,representative_week,6,106,8001,2024-11-29T09:00:00,48,representative_scored,true,4,338.40787037037,0.492,0.2548884554398,1.89,516.6,50.97769108796,222.40622930072095,89.98392038868099
947,representative_week_48,representative_week,6,107,8002,2024-11-29T10:00:00,48,representative_scored,true,4,330.768981481481,0.562,0.39015968268878753,3.58,590.1,78.0319365377575,218.5490518543159,186.68098839207346
948,representative_week_48,representative_week,6,108,8003,2024-11-29T11:00:00,48,representative_scored,true,4,322.056481481482,0.624,0.3846049690477875,4.6,655.2,76.9209938095575,214.14976565044395,246.2707594600015
949,representative_week_48,representative_week,6,109,8004,2024-11-29T12:00:00,48,representative_scored,true,4,313.024074074074,0.694,0.2954676495436875,5.18,728.6999999999999,59.093529908737494,209.58894553048236,297.3824754392199
950,representative_week_48,representative_week,6,110,8005,2024-11-29T13:00:00,48,representative_scored,true,4,315.033796296296,0.729,0.28859321677680005,5.41,765.4499999999999,57.71864335536001,210.60373385138186,333.7723772067418
951,representative_week_48,representative_week,6,111,8006,2024-11-29T14:00:00,48,representative_scored,true,4,316.836574074074,0.729,0.1388530428846,5.53,765.4499999999999,27.770608576919997,211.51402772873357,304.73463630565357
952,representative_week_48,representative_week,6,112,8007,2024-11-29T15:00:00,48,representative_scored,true,4,304.631018518518,0.755,0.2002736797162875,4.55,792.75,40.054735943257505,205.35095947436838,338.155695417626
953,representative_week_48,representative_week,6,113,8008,2024-11-29T16:00:00,48,representative_scored,true,4,313.308333333333,0.728,0.04580635029075,4.58,764.4,9.16127005815,209.7324792851545,283.2937493433044
954,representative_week_48,representative_week,6,114,8009,2024-11-29T17:00:00,48,representative_scored,true,4,315.941666666667,0.612,0.0045399871435875,3.91,642.6,0.9079974287175,211.06215354667918,154.5701509753967
955,representative_week_48,representative_week,6,115,8010,2024-11-29T18:00:00,48,representative_scored,true,4,332.733333333333,0.468,0.0,3.3,491.40000000000003,0.0,219.54093087886727,10.940930878867334
956,representative_week_48,representative_week,6,116,8011,2024-11-29T19:00:00,48,representative_scored,true,4,325.050925925926,0.386,0.0,3.03,405.3,0.0,215.6617792094345,0.0
